source,line,static_link_pattern
client/src/pages/admin/SEOPage.jsx,3606,/admin/backlink-agent/owner-queue/rows/${…}/send
client/src/pages/admin/SEOPage.jsx,3627,/admin/backlink-agent/owner-queue/domains/${…}/${…}
client/src/pages/admin/SEOPage.jsx,3662,/admin/backlink-agent/prospects/${…}/reconcile-backlink
client/src/pages/admin/SEOPage.jsx,3911,/admin/backlink-agent/policy
client/src/pages/admin/SEOPage.jsx,3939,/admin/backlink-agent/policy
client/src/pages/admin/SEOPage.jsx,4133,/admin/backlink-agent/stats
client/src/pages/admin/SEOPage.jsx,4134,/admin/backlink-agent/queue?limit=50
client/src/pages/admin/SEOPage.jsx,4137,/admin/backlink-agent/profiles
client/src/pages/admin/SEOPage.jsx,4140,/admin/backlink-agent/targets
client/src/pages/admin/SEOPage.jsx,4163,/admin/backlink-agent/queue
client/src/pages/admin/SEOPage.jsx,4173,/admin/backlink-agent/opportunities/bulk
client/src/pages/admin/SEOPage.jsx,4190,/admin/backlink-agent/process
client/src/pages/admin/SEOPage.jsx,4201,/admin/backlink-agent/queue/${…}/retry
client/src/pages/admin/SEOPage.jsx,4206,/admin/backlink-agent/queue/${…}/skip
client/src/pages/admin/SEOPage.jsx,4212,/admin/backlink-agent/targets
client/src/pages/admin/SEOPage.jsx,4220,/admin/backlink-agent/targets/${…}
client/src/pages/admin/SEOPage.jsx,4227,/admin/backlink-agent/poll
client/src/pages/admin/SEOPage.jsx,4232,/admin/backlink-agent/verify-emails
client/src/pages/admin/SEOPage.jsx,4911,/admin/seo/qa
client/src/pages/admin/SEOPage.jsx,5107,/admin/seo/refresh-audit?limit=200
client/src/pages/admin/SEOPage.jsx,5121,/admin/seo/qa/batch
client/src/pages/admin/SEOPage.jsx,5133,/admin/seo/refresh-audit/enqueue
client/src/pages/admin/SEOPage.jsx,5317,/admin/seo/ai-overview
client/src/pages/admin/SEOPage.jsx,5366,/admin/seo/funnel?days=30
client/src/pages/admin/SEOPage.jsx,5427,/admin/seo/site-rollup?days=${…}
client/src/pages/admin/SEOPage.jsx,5689,/admin/seo/citations
client/src/pages/admin/SEOPage.jsx,5797,/admin/analytics/overview?period=${…}
client/src/pages/admin/SEOPage.jsx,5798,/admin/analytics/sources?period=${…}
client/src/pages/admin/SEOPage.jsx,5799,/admin/analytics/landing-pages?period=${…}
client/src/pages/admin/SEOPage.jsx,5800,/admin/analytics/local-performance?period=${…}
client/src/pages/admin/SEOPage.jsx,5801,/admin/analytics/data-manager/readiness?period=${…}
client/src/pages/admin/SEOPage.jsx,5879,/admin/analytics/data-manager/upload
client/src/pages/admin/SEOPage.jsx,6432,/admin/seo/audit
client/src/pages/admin/SEOPage.jsx,6444,/admin/seo/audit/run
client/src/pages/admin/SEOPage.jsx,6445,/admin/seo/audit
client/src/pages/admin/SEOPage.jsx,7164,/admin/seo/url-intelligence/dashboard?domain=${…}
client/src/pages/admin/SEOPage.jsx,7174,/admin/seo/url-intelligence/scan?${…}
client/src/pages/admin/SEOPage.jsx,7181,/admin/seo/url-intelligence/refresh
client/src/pages/admin/SEOPage.jsx,7183,/admin/seo/url-intelligence/dashboard?domain=${…}
client/src/pages/admin/SEOPage.jsx,7444,/admin/seo/url-intelligence/duplicate-clusters?domain=${…}
client/src/pages/admin/SEOPage.jsx,7496,/admin/seo/url-intelligence/intent-routes?domain=${…}${…}&limit=50
client/src/pages/admin/SEOPage.jsx,7575,/admin/seo/actions/summary?domain=${…}
client/src/pages/admin/SEOPage.jsx,7577,/admin/seo/actions?domain=${…}&type=rewrite_title_meta&limit=50
client/src/pages/admin/SEOPage.jsx,7579,/admin/seo/actions?domain=${…}&execution_status=in_progress&limit=50
client/src/pages/admin/SEOPage.jsx,7580,/admin/seo/actions?domain=${…}&execution_status=done&limit=25
client/src/pages/admin/SEOPage.jsx,7582,/admin/seo/url-intelligence/experiments?limit=50
client/src/pages/admin/SEOPage.jsx,7583,/admin/seo/actions?domain=${…}&approval_status=pending&limit=50
client/src/pages/admin/SEOPage.jsx,7593,/admin/seo/actions/${…}/${…}
client/src/pages/admin/SEOPage.jsx,7624,/admin/seo/actions/generate
client/src/pages/admin/SEOPage.jsx,7625,/admin/seo/actions/auto-approve
client/src/pages/admin/SEOPage.jsx,7629,/admin/seo/actions/generate-drafts
client/src/pages/admin/SEOPage.jsx,7828,/admin/seo/url-intelligence/indexation-gap?domain=${…}
client/src/pages/admin/SEOPage.jsx,7834,/admin/seo/url-intelligence/canonical-conflicts?domain=${…}
client/src/pages/admin/SEOPage.jsx,7840,/admin/seo/url-intelligence/scan?diagnosis=indexation_problem&domain=${…}&limit=50
client/src/pages/admin/SEOPage.jsx,7851,/admin/seo/url-intelligence/inspect?url=${…}
client/src/pages/admin/SEOPage.jsx,8172,/admin/seo/url-intelligence/sitemap-issues?domain=${…}
client/src/pages/admin/SchedulePage.jsx,84,../../components/admin/IntelligenceBarShell
client/src/pages/admin/SchedulePage.jsx,454,${…}/admin/schedule/generate-report
client/src/pages/admin/SchedulePage.jsx,1541,/admin/schedule/${…}/estimate-source
client/src/pages/admin/SchedulePage.jsx,1552,/admin/dispatch/${…}/reentry
client/src/pages/admin/SchedulePage.jsx,1595,/admin/schedule/${…}/series-summary
client/src/pages/admin/SchedulePage.jsx,1662,/admin/customers/${…}/properties?context=appointment_address
client/src/pages/admin/SchedulePage.jsx,1689,/admin/schedule/services-dropdown
client/src/pages/admin/SchedulePage.jsx,1700,/admin/payers
client/src/pages/admin/SchedulePage.jsx,1708,/admin/discounts
client/src/pages/admin/SchedulePage.jsx,1735,/admin/customers/${…}${…}
client/src/pages/admin/SchedulePage.jsx,1759,/admin/schedule/${…}/card-request
client/src/pages/admin/SchedulePage.jsx,1781,/admin/schedule/${…}/card-request
client/src/pages/admin/SchedulePage.jsx,1787,/admin/schedule/${…}/card-request
client/src/pages/admin/SchedulePage.jsx,1846,/admin/payers
client/src/pages/admin/SchedulePage.jsx,2183,/admin/schedule/${…}/update-details
client/src/pages/admin/SchedulePage.jsx,2347,/admin/dispatch/${…}/time-on-site
client/src/pages/admin/SchedulePage.jsx,2378,/admin/dispatch/${…}/time-on-site
client/src/pages/admin/SchedulePage.jsx,2423,/admin/dispatch/${…}/reentry
client/src/pages/admin/SchedulePage.jsx,2484,/admin/dispatch/${…}/status
client/src/pages/admin/SchedulePage.jsx,3208,/admin/customers?customerId=${…}
client/src/pages/admin/SchedulePage.jsx,4881,/admin/inventory/waveguard-forecast/${…}/restock-request
client/src/pages/admin/SchedulePage.jsx,4991,/admin/protocols/job-card/products?q=${…}
client/src/pages/admin/SchedulePage.jsx,5012,/admin/protocols/job-card/mix?serviceId=${…}&productId=${…}&gallons=${…}
client/src/pages/admin/SchedulePage.jsx,5248,/admin/protocols/job-card/${…}
client/src/pages/admin/SchedulePage.jsx,5299,/admin/customers/${…}/turf-profile
client/src/pages/admin/SchedulePage.jsx,5332,/admin/protocols/photos/relevant?serviceType=${…}&month=${…}
client/src/pages/admin/SchedulePage.jsx,5340,/admin/protocols/seasonal-index?month=${…}&service_line=${…}
client/src/pages/admin/SchedulePage.jsx,5342,/admin/protocols/scripts?service_line=${…}
client/src/pages/admin/SchedulePage.jsx,5343,/admin/protocols/equipment?service_line=${…}
client/src/pages/admin/SchedulePage.jsx,5345,/admin/protocols/programs?track=${…}
client/src/pages/admin/SchedulePage.jsx,5349,/admin/protocols/lawn-mix?track=${…}&month=${…}&lawnSqft=${…}
client/src/pages/admin/SchedulePage.jsx,5354,/admin/protocols/match?serviceType=${…}
client/src/pages/admin/SchedulePage.jsx,6861,/admin/dispatch/${…}/reschedule-options
client/src/pages/admin/SchedulePage.jsx,6956,/admin/dispatch/${…}/reschedule
client/src/pages/admin/SchedulePage.jsx,8280,/admin/lawn-assessment/history/${…}
client/src/pages/admin/SchedulePage.jsx,8349,/admin/lawn-assessment/service/${…}
client/src/pages/admin/SchedulePage.jsx,8423,/admin/lawn-assessment/assess
client/src/pages/admin/SchedulePage.jsx,8466,/admin/lawn-assessment/confirm
client/src/pages/admin/SchedulePage.jsx,10124,/admin/dispatch/${…}/recap-media
client/src/pages/admin/SchedulePage.jsx,10144,/admin/dispatch/${…}/recap-media/presign
client/src/pages/admin/SchedulePage.jsx,10149,/admin/dispatch/${…}/recap-media/${…}/confirm
client/src/pages/admin/SchedulePage.jsx,10161,/admin/dispatch/${…}/recap-media/${…}
client/src/pages/admin/SchedulePage.jsx,10227,/admin/dispatch/${…}/recap-video
client/src/pages/admin/SchedulePage.jsx,10233,/admin/dispatch/${…}/recap-video
client/src/pages/admin/SchedulePage.jsx,10247,${…}/admin/dispatch/${…}/recap-video/file
client/src/pages/admin/SchedulePage.jsx,10261,/admin/dispatch/${…}/recap-video/${…}
client/src/pages/admin/SchedulePage.jsx,10383,/admin/customers/${…}
client/src/pages/admin/SchedulePage.jsx,10422,/admin/payers/${…}
client/src/pages/admin/SchedulePage.jsx,10446,/admin/customers/${…}/turf-profile
client/src/pages/admin/SchedulePage.jsx,10752,/admin/dispatch/${…}/property-map
client/src/pages/admin/SchedulePage.jsx,11173,/admin/dispatch/${…}/tech-rating-allowed
client/src/pages/admin/SchedulePage.jsx,11507,/admin/dispatch/${…}/reentry-defaults?applicationsRecorded=${…}
client/src/pages/admin/SchedulePage.jsx,11591,/admin/dispatch/${…}/tree-shrub/assess-preview
client/src/pages/admin/SchedulePage.jsx,12149,/admin/schedule/next-visit?customerId=${…}
client/src/pages/admin/SchedulePage.jsx,12181,/admin/dispatch/${…}/tech-tips
client/src/pages/admin/SchedulePage.jsx,12232,/admin/protocols/completion-actions?${…}
client/src/pages/admin/SchedulePage.jsx,12276,/admin/treatment-plans/${…}
client/src/pages/admin/SchedulePage.jsx,13068,/admin/dispatch/recap-preview
client/src/pages/admin/SchedulePage.jsx,13161,/admin/dispatch/recap-preview
client/src/pages/admin/SchedulePage.jsx,14080,/admin/dispatch/${…}/completion-status?idempotencyKey=${…}
client/src/pages/admin/SchedulePage.jsx,15444,/admin/dispatch/${…}/photo-analysis/draft
client/src/pages/admin/SchedulePage.jsx,15963,/admin/customers?customerId=${…}
client/src/pages/admin/SchedulePage.jsx,18228,/admin/customers?customerId=${…}
client/src/pages/admin/ServiceLibraryPage.jsx,5,../../components/admin/AdminCommandHeader
client/src/pages/admin/ServiceLibraryPage.jsx,8,../../components/admin/MobileServiceLibrary
client/src/pages/admin/ServiceLibraryPage.jsx,58,/admin/services?${…}${…}limit=500&offset=${…}
client/src/pages/admin/ServiceLibraryPage.jsx,1026,/admin/services/${…}
client/src/pages/admin/ServiceLibraryPage.jsx,1035,/admin/services/${…}
client/src/pages/admin/ServiceLibraryPage.jsx,1049,/admin/services/${…}
client/src/pages/admin/ServiceLibraryPage.jsx,1392,/admin/services/${…}
client/src/pages/admin/ServiceLibraryPage.jsx,1517,/admin/service-library
client/src/pages/admin/ServiceLibraryPage.jsx,1664,/admin/services
client/src/pages/admin/SettingsPage.jsx,22,../../components/admin/AdminCommandHeader
client/src/pages/admin/SettingsPage.jsx,23,../../components/admin/IntegrationHealthSection
client/src/pages/admin/SettingsPage.jsx,24,../../components/admin/PortalUsageTab
client/src/pages/admin/SettingsPage.jsx,59,/admin/login
client/src/pages/admin/SettingsPage.jsx,210,/admin/settings
client/src/pages/admin/SettingsPage.jsx,253,/admin/settings
client/src/pages/admin/SettingsPage.jsx,262,/admin/auth/me
client/src/pages/admin/SettingsPage.jsx,290,/admin/more
client/src/pages/admin/SettingsPage.jsx,468,/admin/change-password
client/src/pages/admin/SettingsPage.jsx,543,/admin/settings/pest-pressure
client/src/pages/admin/SettingsPage.jsx,913,/admin/settings/visit-timeline
client/src/pages/admin/SettingsPage.jsx,925,/admin/settings/visit-timeline
client/src/pages/admin/SettingsPage.jsx,942,/admin/settings/visit-timeline/reset
client/src/pages/admin/SettingsPage.jsx,1037,/admin/revenue/settings
client/src/pages/admin/SettingsPage.jsx,1070,/admin/revenue/settings
client/src/pages/admin/SettingsPage.jsx,1189,/admin/kpi-targets
client/src/pages/admin/SettingsPage.jsx,1242,/admin/kpi-targets
client/src/pages/admin/SettingsPage.jsx,1251,/admin/kpi-targets
client/src/pages/admin/SettingsPage.jsx,1432,/admin/communications/link-library
client/src/pages/admin/SettingsPage.jsx,1456,/admin/communications/link-library/sync
client/src/pages/admin/SettingsPage.jsx,1476,/admin/communications/link-library
client/src/pages/admin/SettingsPage.jsx,1493,/admin/communications/link-library/${…}
client/src/pages/admin/SettingsPage.jsx,1740,/admin/schedule/blackout-dates
client/src/pages/admin/SettingsPage.jsx,1762,/admin/schedule/blackout-dates/weekly
client/src/pages/admin/SettingsPage.jsx,1781,/admin/schedule/blackout-dates
client/src/pages/admin/SettingsPage.jsx,1801,/admin/schedule/blackout-dates/${…}
client/src/pages/admin/SettingsPage.jsx,1954,/admin/settings/service-coverage
client/src/pages/admin/SettingsPage.jsx,1973,/admin/settings/service-coverage
client/src/pages/admin/SettingsPage.jsx,1990,/admin/settings/service-coverage/reset
client/src/pages/admin/SettingsPage.jsx,2279,/admin/gbp/locations
client/src/pages/admin/SettingsPage.jsx,2290,/admin/settings/google/auth-url?location=${…}
client/src/pages/admin/SettingsPage.jsx,2402,/admin/settings/linkedin/status
client/src/pages/admin/SettingsPage.jsx,2412,/admin/settings/linkedin/auth-url
client/src/pages/admin/SettingsPage.jsx,2542,/admin/auth/me
client/src/pages/admin/SocialMediaPage.jsx,15,../../components/admin/AdminCommandHeader
client/src/pages/admin/SocialMediaPage.jsx,238,/admin/social-media/status
client/src/pages/admin/SocialMediaPage.jsx,239,/admin/social-media/stats
client/src/pages/admin/SocialMediaPage.jsx,240,/admin/social-media/history?limit=20
client/src/pages/admin/SocialMediaPage.jsx,243,/admin/social-media/health
client/src/pages/admin/SocialMediaPage.jsx,244,/admin/social-media/alerts
client/src/pages/admin/SocialMediaPage.jsx,348,/admin/social-media/alerts
client/src/pages/admin/SocialMediaPage.jsx,417,/admin/social-media/pause
client/src/pages/admin/SocialMediaPage.jsx,544,/admin/social-media/health?force=1
client/src/pages/admin/SocialMediaPage.jsx,730,/admin/social-media/autonomous/status
client/src/pages/admin/SocialMediaPage.jsx,742,/admin/social-media/autonomous/run
client/src/pages/admin/SocialMediaPage.jsx,864,/admin/social-media/autonomous/runs?limit=30
client/src/pages/admin/SocialMediaPage.jsx,877,/admin/social-media/autonomous/run
client/src/pages/admin/SocialMediaPage.jsx,896,/admin/social-media/autonomous/runs/${…}/approve
client/src/pages/admin/SocialMediaPage.jsx,915,/admin/social-media/autonomous/runs/${…}/reject
client/src/pages/admin/SocialMediaPage.jsx,1287,/admin/social-media/campaign-builder/preview
client/src/pages/admin/SocialMediaPage.jsx,1304,/admin/social-media/campaign-builder/save
client/src/pages/admin/SocialMediaPage.jsx,1494,/admin/social-media/review-graphics?limit=30
client/src/pages/admin/SocialMediaPage.jsx,1507,/admin/social-media/review-graphics
client/src/pages/admin/SocialMediaPage.jsx,1527,/admin/social-media/review-graphics/${…}/approve
client/src/pages/admin/SocialMediaPage.jsx,1700,/admin/social-media/competitor-swipe
client/src/pages/admin/SocialMediaPage.jsx,1715,/admin/social-media/competitor-swipe/posts
client/src/pages/admin/SocialMediaPage.jsx,1941,/admin/social-media/preview
client/src/pages/admin/SocialMediaPage.jsx,1957,/admin/social-media/publish
client/src/pages/admin/SocialMediaPage.jsx,2173,/admin/social-media/rss
client/src/pages/admin/SocialMediaPage.jsx,2184,/admin/social-media/check-rss
client/src/pages/admin/SocialMediaPage.jsx,2190,/admin/social-media/rss
client/src/pages/admin/SocialMediaPage.jsx,2473,/admin/social-media/analytics
client/src/pages/admin/SourcePerformanceCard.jsx,30,/admin/estimates/source-performance?days=${…}
client/src/pages/admin/TaxPage.jsx,19,../../components/admin/AdminCommandHeader
client/src/pages/admin/TaxPage.jsx,242,/admin/tax/rates
client/src/pages/admin/TaxPage.jsx,379,/admin/tax/service-taxability
client/src/pages/admin/TaxPage.jsx,400,/admin/tax/service-taxability/${…}
client/src/pages/admin/TaxPage.jsx,506,/admin/tax/equipment
client/src/pages/admin/TaxPage.jsx,533,/admin/tax/equipment/${…}
client/src/pages/admin/TaxPage.jsx,546,/admin/tax/equipment
client/src/pages/admin/TaxPage.jsx,567,/admin/tax/equipment
client/src/pages/admin/TaxPage.jsx,973,/admin/tax/expenses/auto-categorize
client/src/pages/admin/TaxPage.jsx,993,/admin/tax/expenses?year=${…}
client/src/pages/admin/TaxPage.jsx,994,/admin/tax/expense-categories
client/src/pages/admin/TaxPage.jsx,1009,/admin/tax/expenses
client/src/pages/admin/TaxPage.jsx,1348,/admin/tax/filings
client/src/pages/admin/TaxPage.jsx,1381,/admin/tax/filings/${…}
client/src/pages/admin/TaxPage.jsx,1596,/admin/tax/advisor/reports
client/src/pages/admin/TaxPage.jsx,1605,/admin/tax/advisor/alerts?status=${…}
client/src/pages/admin/TaxPage.jsx,1616,/admin/tax/advisor/run
client/src/pages/admin/TaxPage.jsx,1617,/admin/tax/advisor/reports
client/src/pages/admin/TaxPage.jsx,1620,/admin/tax/advisor/alerts?status=new
client/src/pages/admin/TaxPage.jsx,1631,/admin/tax/advisor/alerts/${…}
client/src/pages/admin/TaxPage.jsx,1636,/admin/tax/advisor/alerts?status=${…}
client/src/pages/admin/TaxPage.jsx,2174,/admin/tax/exemptions
client/src/pages/admin/TaxPage.jsx,2288,/admin/tax/mileage?limit=200
client/src/pages/admin/TaxPage.jsx,2289,/admin/tax/mileage?limit=200&purpose=${…}
client/src/pages/admin/TaxPage.jsx,2295,/admin/tax/mileage/stats
client/src/pages/admin/TaxPage.jsx,2328,/admin/tax/mileage/bulk-classify
client/src/pages/admin/TaxPage.jsx,2351,/admin/tax/mileage/sync-bouncie
client/src/pages/admin/TaxPage.jsx,2367,/admin/tax/mileage
client/src/pages/admin/TaxPage.jsx,2827,/admin/tax/revenue/reconcile?month=${…}
client/src/pages/admin/TaxPage.jsx,2831,/admin/tax/revenue/quarterly-estimate?quarter=${…}&year=${…}
